belongs_to_collection,budget,genres,id,original_language,overview,popularity,production_companies,production_countries,release_date,release_year,revenue,runtime,spoken_languages,status,tagline,title,vote_average,return
,0,"[{'id': 35, 'name': 'Comedy'}]",78285,fr,"La vieille qui marchait dans la mer (English: The Old Lady Who Walked in the Sea) is a 1991 French film directed by Laurent Heynemann and written by Heynemann and Dominique Roulet. It won the 1992 César Award for Best Actress.",0.573423,"[{'name': 'Films A2', 'id': 875}, {'name': 'Little Bear', 'id': 16772}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",1991-09-18,1991,0,0.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,"The Old Lady Who Walked in the Sea",0,0
,80000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",11228,en,"A group of armed robbers fleeing the police head for the New Jersey Tunnel and run right into trucks transporting toxic waste. The spectacular explosion that follows results in both ends of the tunnel collapsing and the handful of people who survived the explosion are now in peril. Kit Latura is the only man with the skill and knowledge to lead the band of survivors out of the tunnel before the structure collapses.",11.9958,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Davis Entertainment', 'id': 1302}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1996-12-06,1996,159212000,115.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"No air. No escape. No time.",Daylight,5.8,1.99016
,30000000,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",10779,en,"Once an architect, Frank Bannister now passes himself off as an exorcist of evil spirits. To bolster his facade, he claims his "special" gift is the result of a car accident that killed his wife. But what he does not count on is more people dying in the small town where he lives. As he tries to piece together the supernatural mystery of these killings, he falls in love with the wife of one of the victims and deals with a crazy FBI agent.",12.091,"[{'name': 'WingNut Films', 'id': 11}, {'name': 'Universal Pictures', 'id': 33}]","[{'iso_3166_1': 'NZ', 'name': 'New Zealand'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1996-07-18,1996,29359200,110.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"No Rest for the Wicked.","The Frighteners",6.7,0.978641
,5000000,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",26748,en,"When the skeleton of his murdered predecessor is found, Sheriff Sam Deeds unearths many other long-buried secrets in his Texas border town.",9.06996,"[{'name': 'Castle Rock Entertainment', 'id': 97}, {'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'Rio Dulce', 'id': 11948}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1996-06-21,1996,13270000,135.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,"John Sayles invites you to return to the scene of the crime.","Lone Star",6.9,2.65399
,12000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",38223,en,"When the secret notebook of a young girl who fancies herself a spy is found by her friends, her speculations make her very unpopular! Can she win her friends back?",4.08656,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Rastar Pictures', 'id': 2070}, {'name': 'Nickelodeon Movies', 'id': 2348}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1996-07-10,1996,0,100.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"On your case!","Harriet the Spy",5.7,0
,32000000,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]",9294,en,"An ordinary man sees a bright light descend from the sky, and discovers he now has super-intelligence and telekinesis.",5.57599,"[{'name': 'Touchstone Pictures', 'id': 9195}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1996-07-05,1996,152036000,123.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Some things in life just can't be explained.",Phenomenon,6.2,4.75114
,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",49963,en,"Things have been tough lately for Amelia. Her best friend moved out of the apartment, her cat got cancer, and now her best friend, Laura, is getting married. She copes with things, from the help of Andrew, Frank, Laura, and a brief romance with Bill "The Ugly Guy".",0.913281,"[{'name': 'Channel Four Films', 'id': 181}, {'name': 'Pandora Filmproduktion', 'id': 254}, {'name': 'Zenith Entertainment', 'id': 3644}, {'name': 'Good Machine', 'id': 10565}, {'name': 'Mikado Film', 'id': 11912}, {'name': 'Electric', 'id': 53407}, {'name': 'TEAM Communications Group', 'id': 53408}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1996-07-17,1996,0,86.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"A movie for everyone who wants to get married and stay single at the same time.","Walking and Talking",6.6,0
,3500000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",11363,en,"Mickey, a free-spirited New York cabbie, and Francis, a materialistic Wall Street stockbroker, are extremely competitive and confused about women as a result of their father's influence. Though they disagree about everything, they have one thing in common: Mickey's ex-fiance Heather is Francis's secret love. Though both brothers have beautiful wives, Heather triggers their longtime sibling rivalry",10.8273,"[{'name': 'Fox Searchlight Pictures', 'id': 43}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1996-08-26,1996,9482580,96.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,"A romantic comedy about two brothers... and the one thing that came between them.","She's the One",5.7,2.70931
,40000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",1645,en,"A young lawyer defends a black man accused of murdering two men who raped his 10-year-old daughter, sparking a rebirth of the KKK.",13.309,"[{'name': 'Regency Enterprises', 'id': 508}, {'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1996-07-24,1996,152266000,149.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Experience a time you'll never forget.","A Time to Kill",7,3.80665
,0,"[{'id': 18, 'name': 'Drama'}]",31546,en,"Three inner-city losers plan a robbery of a valuable coin in a seedy second-hand junk shop.",7.03128,"[{'name': 'Channel Four Films', 'id': 181}, {'name': 'Capitol Films', 'id': 826}, {'name': 'Punch Productions', 'id': 2154}, {'name': 'Samuel Goldwyn Company, The', 'id': 28205}, {'name': 'Prairie Oyster Productions', 'id': 28206}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1996-09-13,1996,665450,88.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"They had a plan. It wasn't worth a nickle.","American Buffalo",6.2,0
,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",77056,fr,"Three stories of love and coincidence around the theme of dates in Paris.",0.227128,"[{'name': 'Canal+', 'id': 5358}, {'name': 'Compagnie Eric Rohmer (CER)', 'id': 30232}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",1995-03-22,1995,0,94.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,"Rendezvous in Paris",6.5,0
,23000000,"[{'id': 12, 'name': 'Adventure'}]",36344,en,"Jake Barnes and his two kids, Sean and Jessie, have moved to Alaska after his wife died. He is a former airline pilot now delivering toilet paper across the mountains. During an emergency delivery in a storm his plane goes down somewhere in the mountains. Annoyed that the authorities aren't doing enough, Jessie and Sean set out on an adventure to find their father with the help of a polar bear which they have saved from a ferocious poacher. Conflict ensues.",2.31814,"[{'name': 'Castle Rock Entertainment', 'id': 97}, {'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'Fuchs/Burg', 'id': 87554}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",1996-08-14,1996,0,109.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"A missing father. A desperate search. An unforgettable adventure.",Alaska,5.2,0
,25000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",18550,en,"During a routine prison work detail, convict Piper is chained to Dodge, a cyberhacker, when gunfire breaks out. Apparently, the attack is related to stolen money that the Mafia is after, and some computer files that somebody wants desperately to bury. The pair, who don't exactly enjoy each other's company, escape and must work together if they are to reach Atlanta alive. Luckily, they meet a woman who may be willing to help them.",3.90695,"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1996-07-19,1996,17193200,98.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"See how they run.",Fled,5.2,0.687729
,20000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}]",11511,en,"Shaquille O'Neal as a rapping genie protects a little boy.",8.96289,"[{'name': 'Touchstone Pictures', 'id': 9195}, {'name': 'Interscope Communications', 'id': 10201}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1996-07-17,1996,0,93.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"The world's most powerful genie has just met his match",Kazaam,3.6,0
,0,[],172198,hu,"A battle-scarred, has-been Hungarian cop, tormented by his memories of accidentally killing an innocent woman in his custody, enters into a Faustian pact in which he trades his soul for a handful of "magic" bullets that always hit the mark. A mysterious and mythical story.",0.091984,"[{'name': 'Új Budapest Filmstudió', 'id': 1655}, {'name': 'Union Générale Cinématographique (UGC)', 'id': 7248}, {'name': 'Vega Film', 'id': 8138}]","[{'iso_3166_1': 'HU', 'name': 'Hungary'}, {'iso_3166_1': 'CH', 'name': 'Switzerland'}, {'iso_3166_1': 'FR', 'name': 'France'}]",1994-10-23,1994,0,106.0,"[{'iso_639_1': 'hu', 'name': 'Magyar'}]",Released,"Time moves in more than one direction...","Magic Hunter",6,0
,30000000,"[{'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]",34170,en,"Motivational Speaker Jack Corcoran is determined to get his career off the ground, but the biggest gigs he can get are the ones nobody wants. Then one day, he receives a telegram that his circus clown father has passed away, and has left a "huge" inheritance. When he gets there, he finds that his inheritance has come in the form of an elephant that was his father's pride and joy in circus acts. His main intention is to sell the pachyderm off. Jack must choose between loud and rude zookeeper Mo or attractive animal show owner Terry. As the two treks through the country Jack and the elephant develop a bond, and it changes his approach on life for the better.",3.52192,"[{'name': 'United Artists', 'id': 60}, {'name': 'Trilogy Entertainment Group', 'id': 2231}, {'name': 'Majestic Films International', 'id': 2630}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1996-10-31,1996,0,93.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"He's got 5 days to go coast-to-coast. (There's just one BIG problem.)","Larger Than Life",5.4,0
,0,[],281085,en,,1.56604,[],"[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1996-05-22,1996,0,0.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,"A Boy Called Hate",6,0
,0,"[{'id': 28, 'name': 'Action'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",109478,en,"A controversial talk show host becomes involved in the murder of a beautiful woman in a war for ratings.",0.926867,[],[],1996-05-17,1996,0,89.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,"Power 98",4,0
,0,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}]",124645,en,"A tale of power, passion and obsession set in a politically torn Eastern European country.",0.145092,"[{'name': 'British Broadcasting Corporation (BBC)', 'id': 3324}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1995-09-10,1995,0,102.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Obsesssion Can Be Murder","Two Deaths",7,0
"{"id": 224478, "name": "The Brady Bunch Collection", "poster_path": "/cXW4na1zatUrsxgsssY8uwJ6A3t.jpg", "backdrop_path": "None"}",0,"[{'id': 35, 'name': 'Comedy'}]",12606,en,"A man claiming to be Carol Brady's long-lost first husband, Roy Martin, shows up at the suburban Brady residence one evening. An impostor, the man is actually determined to steal the Bradys' familiar horse statue, a $20-million ancient Asian artifact.",9.8987,"[{'name': 'Paramount Pictures', 'id': 4}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1996-08-23,1996,0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"The more everything changes the more they stay the same.","A Very Brady Sequel",5.8,0
,0,"[{'id': 35, 'name': 'Comedy'}]",69895,en,"La storia di Stefano (Maurizio Nichetti) sembra molto "normale" ma cosa sarebbe successo nella sua vita se... Le molte vite possibili di Stefano si intrecciano in modi imprevedibili",0.036699,[],[],1993-05-26,1993,0,82.0,[],Released,,"Stefano Quantestorie",6,0
,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",35206,fr,"Amid a revolution in a South American mining outpost, a band of fugitives - a roguish adventurer, a local hooker, a priest, an aging diamond miner and his deaf-mute daughter - are forced to flee for their lives into the jungle. Starving, exhausted and stripped of their old identities, they wander desperately lured by one deceptive promise of salvation after another.",1.11606,"[{'name': 'Producciones Tepeyac', 'id': 41954}, {'name': 'Dismage', 'id': 56112}]","[{'iso_3166_1': 'MX', 'name': 'Mexico'}, {'iso_3166_1': 'FR', 'name': 'France'}]",1956-09-21,1956,0,104.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,Torrid!...Tantalizing!...Tempestuous!...,"Death in the Garden",7.4,0
,0,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}]",151489,cy,"'Hedd Wyn' is a 1992 Welsh anti-war biopic. Ellis Humphrey Evans, a farmer's son and poet living at Trawsfynydd in the Meirionydd countryside of upland Wales, competes for the most coveted prize of all in Welsh Poetry - that of the chair of the National Eisteddfod, which in August 1917 was due to be held in Birkenhead (one of the rare occasions when it was held in England). After submitting his entry, under his bardic name "Hedd Wyn" ("Blessed Peace") Evans later departs from Meirionydd by train to join the Royal Welsh Fusiliers in Liverpool, despite his initial misgivings about the war. Ellis  is sent to fight in the trenches of Flanders.  'Hedd Wyn' was the first Welsh-language film to be nominated for an Oscar.",0.270432,[],[],1992-01-01,1992,0,123.0,"[{'iso_639_1': 'cy', 'name': 'Cymraeg'}]",Released,,"Hedd Wyn",6.5,0
,0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",4837,fr,"A bombastic, womanizing art dealer and his painter friend go to a seventeenth-century villa on the Riviera for a relaxing summer getaway. But their idyll is disturbed by the presence of the bohemian Haydée, accused of being a “collector” of men.",1.68335,"[{'name': 'Rome Paris Films', 'id': 109}, {'name': 'Les Films du Losange', 'id': 223}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",1967-03-02,1967,0,89.0,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,,"La Collectionneuse",6.5,0
